Unnamed: 0,home_team,away_team,date,league,season,home_score,away_score,home_xg,away_xg,datetime,home_standings,away_standings,home_points,away_points,home_points_last_4_matches,away_points_last_4_matches,home_points_last_2_home_matches,away_points_last_2_away_matches,home_goals_last_4_matches,away_goals_last_4_matches,home_goals_last_2_home_matches,away_goals_last_2_away_matches,home_goals_against_last_4_matches,away_goals_against_last_4_matches,home_goals_against_last_2_home_matches,away_goals_against_last_2_away_matches,home_mean_xg_last_4_matches,away_mean_xg_last_4_matches,home_mean_xg_last_2_home_matches,away_mean_xg_last_2_away_matches,home_mean_xg_against_last_4_matches,away_mean_xg_against_last_4_matches,home_mean_xg_against_last_2_home_matches,away_mean_xg_against_last_2_away_matches,home_formation,away_formation,home_defense_rating,away_defense_rating,home_midfield_rating,away_midfield_rating,home_attack_rating,away_attack_rating,home_defense_rating_last_4_matches,away_defense_rating_last_4_matches,home_defense_rating_last_2_home_matches,away_defense_rating_last_2_away_matches,home_midfield_rating_last_4_matches,away_midfield_rating_last_4_matches,home_midfield_rating_last_2_home_matches,away_midfield_rating_last_2_away_matches,home_attack_rating_last_4_matches,away_attack_rating_last_4_matches,home_attack_rating_last_2_home_matches,away_attack_rating_last_2_away_matches
9820,Cagliari,Sampdoria,December 02 2019,Serie A,2019/2020,4,3,0.69,1.33,2019-12-02,6,17,25,12,10.0,8.0,6.0,3.0,12.0,4.0,8.0,2.0,6.0,2.0,4.0,2.0,1.6575000000000002,1.38,2.28,0.685,1.725,0.5900000000000001,1.025,1.375,0,2,6.843999999999999,6.254,6.69,7.2175,8.103333333333333,8.075,6.763999999999999,6.967,6.686999999999999,6.847000000000001,7.523125,6.825833333333333,7.705,6.761666666666667,7.8325,6.785416666666666,8.3475,7.033333333333333
9842,Inter,Roma,December 06 2019,Serie A,2019/2020,0,0,2.08,0.21,2019-12-06,1,5,37,28,12.0,9.0,6.0,3.0,9.0,8.0,4.0,3.0,3.0,4.0,2.0,3.0,1.9875,1.9525,2.1950000000000003,1.54,0.8074999999999999,1.12,1.21,1.26,3,0,7.099999999999999,6.938,6.926666666666667,6.876666666666668,6.18,6.6000000000000005,6.96125,6.8665,6.7675,6.604,7.3275,7.010833333333333,7.186666666666666,6.705,7.3825,7.038333333333333,7.1175,6.895
9846,Atalanta,Verona,December 07 2019,Serie A,2019/2020,3,2,2.52,1.19,2019-12-07,6,9,25,18,4.0,6.0,0.0,3.0,4.0,5.0,1.0,2.0,5.0,6.0,5.0,2.0,1.685,1.2875,1.775,0.8200000000000001,1.105,1.545,1.16,1.71,1,1,6.82,6.73,6.557500000000001,6.485,6.8,8.03,6.75875,6.843541666666667,6.414999999999999,7.49125,6.7825,6.954875,6.484,7.030000000000001,6.65875,7.0625,6.0,6.7575
9856,Lazio,Juventus,December 07 2019,Serie A,2019/2020,3,1,2.26,1.47,2019-12-07,3,2,30,36,12.0,10.0,6.0,6.0,11.0,7.0,7.0,4.0,4.0,3.0,2.0,1.0,2.155,2.1175,3.285,1.5,1.3524999999999998,1.0925,1.655,1.575,1,2,6.951666666666665,6.484,7.587499999999999,6.6575,6.47,7.055,6.881666666666667,7.3255,7.278333333333334,7.696,7.437916666666666,6.67125,7.521666666666666,6.5,7.942499999999999,7.303750000000001,8.405,7.565
9867,Udinese,Napoli,December 07 2019,Serie A,2019/2020,1,1,0.57,1.08,2019-12-07,16,7,14,20,4.0,2.0,1.0,1.0,4.0,3.0,0.0,2.0,6.0,5.0,4.0,3.0,1.0074999999999998,1.3775,1.08,1.44,2.1225,1.4275,2.62,1.5,3,2,6.893333333333332,6.728,6.896666666666667,6.48,6.965,6.279999999999999,6.6850000000000005,6.7255,6.609166666666667,6.634,6.735833333333334,6.601458333333333,6.515000000000001,6.52375,6.484999999999999,7.125,5.907500000000001,6.9025
9870,Bologna,AC Milan,December 08 2019,Serie A,2019/2020,2,3,1.25,2.42,2019-12-08,12,10,16,17,4.0,4.0,1.0,3.0,6.0,3.0,3.0,1.0,8.0,4.0,4.0,1.0,0.7749999999999999,1.0425,0.54,1.33,1.96,0.915,1.7000000000000002,0.66,0,0,6.004,6.208,6.16,7.213333333333334,6.786666666666666,7.649999999999999,6.5145,6.841,6.408,6.996,6.778833333333333,6.895833333333333,7.031666666666666,7.028333333333333,6.888333333333333,6.843333333333333,6.711666666666666,6.781666666666666
9873,Lecce,Genoa,December 08 2019,Serie A,2019/2020,2,2,0.86,2.56,2019-12-08,16,18,14,10,5.0,2.0,2.0,2.0,7.0,2.0,4.0,1.0,8.0,5.0,4.0,1.0,2.0625,1.34,2.285,1.475,2.055,1.345,1.565,1.66,2,3,6.494,6.762500000000001,6.6850000000000005,6.658,6.43,6.965,6.513,6.821499999999999,6.377,7.119,6.7406250000000005,6.645,6.613750000000001,6.693333333333333,6.75375,6.74,6.5525,6.675000000000001
9883,SPAL 2013,Brescia,December 08 2019,Serie A,2019/2020,0,1,1.92,1.91,2019-12-08,19,20,9,7,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,12.0,2.0,5.0,1.5125,0.7725,1.47,0.645,1.5800000000000003,2.36,1.29,1.83,0,2,6.911999999999999,7.284000000000001,6.73,6.8375,6.1000000000000005,6.845000000000001,6.652083333333334,6.164999999999999,6.695,6.4085,6.827500000000001,6.247916666666667,6.9,6.27375,6.561249999999999,6.62125,6.39,6.6850000000000005
9884,Sampdoria,Parma Calcio 1913,December 08 2019,Serie A,2019/2020,0,1,1.19,0.6,2019-12-08,17,9,12,18,7.0,5.0,4.0,2.0,6.0,5.0,2.0,3.0,5.0,4.0,1.0,3.0,1.3025,0.875,1.51,1.0,0.4975,1.295,0.4,1.035,2,0,6.525999999999999,7.446000000000001,6.180000000000001,7.57,6.470000000000001,6.75,6.832000000000001,6.823916666666666,6.856999999999999,6.672833333333333,6.972083333333333,7.191666666666666,6.89875,7.424999999999999,7.062916666666666,6.909166666666666,6.76,7.0216666666666665
9885,Sassuolo,Cagliari,December 08 2019,Serie A,2019/2020,2,2,1.94,0.76,2019-12-08,16,6,14,28,5.0,10.0,3.0,4.0,8.0,13.0,4.0,4.0,7.0,7.0,3.0,2.0,1.735,1.4925,2.035,1.035,1.5774999999999997,1.7625,0.74,2.425,0,0,6.616,5.938000000000001,7.266666666666667,6.872,7.109999999999999,5.96,6.726999999999999,6.881,6.768000000000001,6.841,6.837833333333332,7.456875,6.873333333333333,7.34125,7.524166666666666,7.909583333333333,7.205,7.3175
9886,Torino,Fiorentina,December 08 2019,Serie A,2019/2020,2,1,0.95,1.92,2019-12-08,11,12,17,16,6.0,1.0,0.0,0.0,5.0,3.0,0.0,2.0,4.0,8.0,4.0,6.0,1.14,1.13,0.395,0.855,1.1925,1.6375,1.625,2.365,3,0,7.2475,6.618,7.27,6.916,7.1000000000000005,5.74,6.9085,6.525375,6.3575,6.300416666666667,6.655583333333333,6.709333333333333,6.339166666666667,6.453666666666667,7.322500000000001,6.857916666666667,6.94,6.9575
9898,Brescia,Lecce,December 14 2019,Serie A,2019/2020,3,0,3.67,0.91,2019-12-14,19,15,10,15,3.0,5.0,0.0,3.0,1.0,7.0,0.0,3.0,10.0,8.0,7.0,4.0,1.005,2.1575,0.8999999999999999,1.84,2.555,2.1525,2.89,2.545,2,2,7.401999999999999,6.325999999999999,6.8575,6.199999999999999,7.640000000000001,5.925000000000001,6.337249999999999,6.5405,5.9215,6.648999999999999,6.357291666666667,6.766875000000001,6.222083333333334,6.8675,6.5325,6.6675,6.5575,6.955
9904,Genoa,Sampdoria,December 14 2019,Serie A,2019/2020,0,1,0.95,0.24,2019-12-14,19,18,11,12,3.0,4.0,0.0,3.0,3.0,5.0,1.0,4.0,4.0,6.0,4.0,4.0,1.61,1.385,1.205,1.095,1.21,0.5225,1.03,0.595,3,2,6.8775,6.948,6.232,6.965,6.295,6.52,6.918125,6.623499999999999,6.523999999999999,6.807,6.669499999999999,6.79875,6.596666666666666,7.045416666666666,6.785416666666666,7.01625,6.805,7.365833333333333
9911,Napoli,Parma Calcio 1913,December 14 2019,Serie A,2019/2020,1,2,1.88,1.29,2019-12-14,7,8,21,21,3.0,7.0,1.0,4.0,3.0,5.0,1.0,3.0,4.0,3.0,2.0,2.0,1.235,0.8500000000000001,1.315,0.95,1.0175,1.25,1.355,0.945,0,0,6.419999999999999,6.843999999999999,6.6066666666666665,6.946666666666666,7.043333333333334,7.463333333333334,6.764,7.061916666666667,6.817,7.148833333333334,6.605208333333333,7.211666666666667,6.679166666666667,7.465,6.99625,6.905833333333334,7.3475,7.015
9918,AC Milan,Sassuolo,December 15 2019,Serie A,2019/2020,0,0,2.18,0.85,2019-12-15,9,14,20,15,7.0,5.0,1.0,2.0,5.0,8.0,2.0,4.0,4.0,7.0,3.0,4.0,1.4675000000000002,1.6774999999999998,0.755,1.435,0.95,1.6474999999999995,1.17,2.415,0,0,7.306,7.526000000000001,6.876666666666666,6.886666666666667,6.87,7.3,6.7235,6.717,6.686,6.685999999999999,7.024166666666667,6.9528333333333325,6.763333333333334,6.8023333333333325,7.028333333333332,7.435,6.904999999999999,7.843333333333334
9920,Bologna,Atalanta,December 15 2019,Serie A,2019/2020,2,1,1.34,2.16,2019-12-15,13,6,16,28,4.0,7.0,1.0,4.0,7.0,7.0,4.0,3.0,9.0,5.0,5.0,0.0,0.9925,2.125,0.975,1.595,2.04,1.125,1.86,1.05,0,3,7.119999999999999,6.86,7.05,6.458,6.776666666666667,6.744999999999999,6.3975,6.817499999999999,6.174,7.1025,6.538833333333333,6.864375,6.551666666666666,7.081,6.954166666666666,7.0125,6.843333333333333,7.3175
9924,Fiorentina,Inter,December 15 2019,Serie A,2019/2020,1,1,0.57,1.03,2019-12-15,14,1,16,38,0.0,10.0,1.0,6.0,3.0,7.0,1.0,5.0,9.0,2.0,2.0,1.0,1.2675,1.9825,1.405,1.78,1.7000000000000002,0.7649999999999999,0.91,0.405,3,3,6.791666666666667,6.853333333333334,6.579999999999999,7.336666666666666,6.54,6.755,6.446375000000001,7.044999999999999,6.750333333333334,7.154999999999999,6.666666666666667,7.290833333333333,6.965,7.468333333333334,6.651250000000001,7.00875,6.758333333333333,7.6475
9926,Juventus,Udinese,December 15 2019,Serie A,2019/2020,3,1,2.21,1.25,2019-12-15,2,17,36,15,7.0,2.0,4.0,0.0,7.0,2.0,3.0,1.0,6.0,6.0,2.0,5.0,2.0375,0.8,2.735,0.515,1.5675,2.0225,0.61,2.525,2,3,7.444,6.416666666666668,7.165,6.25,8.875,6.26,7.0035,6.660416666666666,6.955,6.199166666666667,6.64625,6.589166666666667,6.842499999999999,6.215,7.45875,6.41125,7.0425,6.18
9929,Roma,SPAL 2013,December 15 2019,Serie A,2019/2020,3,1,3.7,1.11,2019-12-15,5,20,29,9,7.0,2.0,6.0,1.0,6.0,2.0,5.0,1.0,3.0,4.0,1.0,2.0,1.4525,1.8675,2.365,1.555,1.2275,1.8425,0.98,1.87,0,3,6.828,6.133333333333333,7.053333333333334,6.783333333333334,7.68,6.44,6.9910000000000005,6.689666666666667,7.129,6.609166666666667,6.9366666666666665,6.834166666666667,7.316666666666666,6.755000000000001,6.920833333333333,6.5075,7.181666666666667,6.7325
9934,Verona,Torino,December 15 2019,Serie A,2019/2020,3,3,2.33,1.44,2019-12-15,12,10,18,20,3.0,9.0,3.0,6.0,5.0,7.0,2.0,5.0,8.0,4.0,3.0,0.0,1.3,1.2875,1.37,1.885,1.93,1.225,1.475,0.76,1,1,6.511666666666666,6.848333333333333,6.38,7.47,6.22,7.2,6.890625,7.029958333333333,6.8125,7.4595,6.86425,6.889333333333333,6.959999999999999,6.972,7.194999999999999,7.2725,6.885,7.705
9937,Cagliari,Lazio,December 16 2019,Serie A,2019/2020,1,2,1.66,2.06,2019-12-16,5,3,29,33,8.0,12.0,6.0,6.0,13.0,12.0,9.0,4.0,9.0,4.0,5.0,2.0,1.405,2.4425,1.95,1.025,2.0575,1.54,1.1,1.0499999999999998,0,3,6.58,6.48,6.74,7.330000000000001,7.75,7.140000000000001,6.5225,6.940833333333333,6.920999999999999,6.484999999999999,7.282375,7.531041666666666,7.5725,7.354166666666666,7.582083333333333,7.687499999999999,8.501666666666665,7.48
9946,Brescia,Sassuolo,December 18 2019,Serie A,2019/2020,0,2,1.18,0.7,2019-12-18,18,14,13,16,6.0,3.0,3.0,2.0,4.0,5.0,3.0,2.0,6.0,6.0,3.0,2.0,1.775,1.2175,2.44,0.7749999999999999,2.005,2.0575,1.79,3.265,2,0,6.31,7.5,6.574999999999999,7.756666666666667,6.605,7.253333333333334,6.79575,6.905999999999999,6.8385,7.121,6.507291666666667,6.882,6.522083333333333,6.8423333333333325,6.88125,7.311666666666667,7.255000000000001,7.76
9949,Sampdoria,Juventus,December 18 2019,Serie A,2019/2020,1,2,0.56,0.87,2019-12-18,16,2,15,39,6.0,7.0,3.0,3.0,6.0,9.0,2.0,4.0,6.0,7.0,2.0,4.0,1.2225,2.31,1.66,1.34,0.6299999999999999,1.75,0.44,2.525,2,2,6.398000000000001,6.798,6.427500000000001,6.9675,6.33,7.35,6.538500000000001,6.974499999999999,6.475999999999999,7.052,6.85,6.706875,6.608750000000001,6.449999999999999,7.057499999999999,7.91875,6.817500000000001,7.875
9952,Fiorentina,Roma,December 20 2019,Serie A,2019/2020,1,4,1.41,1.73,2019-12-20,14,4,17,32,1.0,10.0,1.0,4.0,2.0,9.0,1.0,3.0,5.0,2.0,2.0,1.0,1.1925,2.135,1.005,1.16,1.155,1.18,1.0750000000000002,1.65,3,0,5.815,7.237999999999999,6.336666666666667,7.1066666666666665,6.365,8.293333333333333,6.629708333333333,7.0295000000000005,6.679166666666667,6.736000000000001,6.703333333333333,7.0600000000000005,6.711666666666666,6.863333333333334,6.485,7.059166666666667,6.745,6.631666666666668
9963,Inter,Genoa,December 21 2019,Serie A,2019/2020,4,0,2.34,0.29,2019-12-21,2,19,39,11,8.0,2.0,4.0,2.0,6.0,3.0,2.0,3.0,2.0,5.0,1.0,3.0,1.6775,1.5399999999999998,2.1100000000000003,2.14,0.59,1.05,0.6799999999999999,1.65,3,2,7.426666666666666,6.286,7.773333333333333,5.79,8.835,6.165,7.014166666666666,6.832000000000001,6.829166666666666,6.8892500000000005,7.251666666666666,6.5675,6.903333333333333,6.702333333333333,7.10375,6.6825,7.02,6.804166666666667
9981,Torino,SPAL 2013,December 21 2019,Serie A,2019/2020,1,2,1.24,0.95,2019-12-21,10,20,21,9,7.0,1.0,3.0,0.0,6.0,3.0,2.0,2.0,7.0,7.0,4.0,5.0,0.87,1.6549999999999998,0.69,1.13,1.66,2.3675,1.69,2.92,1,3,6.245,7.043333333333333,6.8675,7.313333333333333,6.88,7.365,6.915791666666666,6.5209166666666665,6.600416666666666,6.2716666666666665,6.981833333333333,6.822500000000001,6.806666666666667,6.731666666666667,6.8100000000000005,6.5775,6.84,6.8725
9982,Udinese,Cagliari,December 21 2019,Serie A,2019/2020,2,1,2.14,0.65,2019-12-21,17,5,15,29,1.0,5.0,2.0,2.0,3.0,9.0,1.0,4.0,9.0,9.0,1.0,4.0,0.7124999999999999,1.0175,1.085,0.86,2.085,2.355,1.52,3.015,3,0,6.484999999999999,6.103999999999999,8.219999999999999,6.906000000000001,6.93,5.91,6.427083333333333,6.418000000000001,7.121666666666666,6.1240000000000006,6.394166666666667,6.853624999999999,6.963333333333334,6.992249999999999,6.396249999999999,7.294583333333334,6.6425,6.6625
9984,Atalanta,AC Milan,December 22 2019,Serie A,2019/2020,5,0,2.34,0.33,2019-12-22,6,9,28,21,6.0,8.0,3.0,6.0,8.0,5.0,4.0,4.0,7.0,3.0,5.0,2.0,2.535,1.8825,2.655,2.28,1.2375,0.8825000000000001,1.2,0.725,1,0,7.375,5.914,8.1625,5.946666666666666,10.0,6.153333333333333,6.741249999999999,6.893,6.5325,6.786,6.821375,7.048333333333334,6.64775,7.245,7.1625,7.191666666666666,6.7075,7.498333333333333
9986,Lecce,Bologna,December 22 2019,Serie A,2019/2020,2,3,1.2,4.46,2019-12-22,16,12,15,19,5.0,7.0,2.0,3.0,5.0,8.0,4.0,3.0,7.0,7.0,4.0,4.0,1.745,1.1925,2.475,1.01,2.1575,1.9075,1.76,2.22,2,0,6.792,6.6,6.485,6.976666666666667,6.66,8.67,6.604999999999999,6.631500000000001,6.432,6.621,6.6137500000000005,6.701333333333333,6.666250000000001,6.526,6.487500000000001,6.873333333333333,6.38,7.065
9991,Parma Calcio 1913,Brescia,December 22 2019,Serie A,2019/2020,1,1,0.82,1.99,2019-12-22,7,18,24,13,7.0,6.0,3.0,3.0,5.0,4.0,2.0,1.0,4.0,5.0,1.0,3.0,0.8475000000000001,1.9925,0.75,1.11,1.4775,1.5499999999999998,1.5550000000000002,2.22,0,2,6.58,7.014,6.22,6.8025,6.579999999999999,6.34,6.939916666666666,6.81775,6.975,6.753,7.150833333333333,6.614166666666667,6.958333333333334,6.4925,6.949166666666667,6.990000000000001,6.796666666666667,6.5075
9994,Sassuolo,Napoli,December 22 2019,Serie A,2019/2020,1,2,1.38,1.8,2019-12-22,12,9,19,21,6.0,2.0,1.0,2.0,6.0,4.0,3.0,2.0,4.0,6.0,4.0,2.0,1.0475,1.485,1.66,1.155,2.1175,1.0325,0.85,0.6799999999999999,0,0,6.913999999999999,6.836,7.0200000000000005,7.02,6.953333333333333,7.083333333333333,7.089499999999999,6.64,6.691,6.711,7.177,6.515625,6.921666666666667,6.53125,7.470833333333333,7.015833333333333,6.863333333333333,6.645
10034,Brescia,Lazio,January 05 2020,Serie A,2019/2020,1,2,0.31,1.75,2020-01-05,18,3,14,36,7.0,12.0,3.0,6.0,5.0,10.0,3.0,4.0,3.0,3.0,2.0,2.0,2.1875,2.045,2.425,1.5,1.0875,1.315,0.8049999999999999,1.52,2,3,6.4,6.471666666666667,6.475,6.736666666666667,6.65,8.095,7.0025,6.732916666666666,6.856,6.3675,6.768125,7.545208333333333,6.71625,7.411666666666667,6.8575,7.2875,7.1225000000000005,7.305
10036,Genoa,Sassuolo,January 05 2020,Serie A,2019/2020,2,1,3.1,0.86,2020-01-05,20,12,11,19,1.0,5.0,0.0,4.0,2.0,5.0,0.0,2.0,8.0,4.0,2.0,0.0,1.1825,1.2175,0.94,0.7749999999999999,1.025,1.48,0.45,1.6800000000000002,3,0,7.03,6.502,6.516,6.946666666666666,7.305,6.336666666666666,6.649500000000001,7.138999999999999,6.774749999999999,7.513,6.328333333333333,7.2325,6.432666666666666,7.321666666666667,6.562916666666666,7.154166666666667,6.560833333333333,7.276666666666667
10039,Roma,Torino,January 05 2020,Serie A,2019/2020,0,2,1.95,2.29,2020-01-05,4,10,35,21,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,3.0,6.0,1.0,3.0,1.9375,1.0725,3.1100000000000003,1.05,1.4549999999999998,1.5325,0.7100000000000001,1.63,0,1,6.438,7.5666666666666655,6.666666666666667,6.835,7.086666666666666,9.06,6.884499999999999,6.988708333333333,7.323,7.231166666666667,6.971666666666668,7.112874999999999,7.256666666666667,7.157,7.309166666666667,6.885,7.486666666666666,6.78
10040,SPAL 2013,Verona,January 05 2020,Serie A,2019/2020,0,2,1.6,2.53,2020-01-05,20,13,12,19,3.0,4.0,1.0,0.0,4.0,7.0,1.0,3.0,7.0,9.0,2.0,5.0,1.2825,1.565,2.18,1.23,2.2475,1.7275,1.815,2.385,3,3,6.41,6.9425,6.623333333333332,7.468000000000001,6.04,7.314999999999999,6.624666666666666,6.716666666666667,6.770166666666666,6.96875,6.876666666666667,6.696249999999999,6.913333333333334,6.768500000000001,6.8025,7.005,6.282500000000001,7.505
10041,AC Milan,Sampdoria,January 06 2020,Serie A,2019/2020,0,0,1.54,1.06,2020-01-06,12,17,21,15,7.0,3.0,2.0,3.0,4.0,5.0,1.0,4.0,7.0,7.0,1.0,4.0,1.7675,0.8300000000000001,1.485,0.785,1.16,0.7775,1.04,0.82,0,2,7.052,7.248,6.916666666666667,6.775,7.103333333333333,6.35,6.698,6.531499999999999,7.0,6.601,6.828333333333333,6.697500000000001,6.851666666666667,7.0912500000000005,7.005,6.84875,6.885,7.297499999999999
10042,Atalanta,Parma Calcio 1913,January 06 2020,Serie A,2019/2020,5,0,2.4,0.13,2020-01-06,5,7,31,25,9.0,7.0,6.0,6.0,12.0,4.0,8.0,3.0,4.0,3.0,2.0,1.0,2.4225,0.7275,2.43,0.945,1.0175,1.8000000000000005,0.76,1.535,3,0,7.382499999999999,5.544,8.442,5.996666666666666,8.675,5.826666666666667,7.02375,6.872,7.0975,7.145,7.1775,6.865833333333333,7.36,7.258333333333333,8.00875,6.774166666666667,8.4,7.106666666666667
10043,Bologna,Fiorentina,January 06 2020,Serie A,2019/2020,1,1,0.87,0.39,2020-01-06,11,15,22,17,9.0,1.0,3.0,0.0,9.0,3.0,4.0,1.0,7.0,8.0,4.0,3.0,2.1325,1.335,1.295,1.38,1.8825,1.2075,2.29,1.235,0,3,6.554,6.783333333333334,6.3933333333333335,6.846666666666667,7.316666666666666,6.765,6.695500000000001,6.4478333333333335,6.561999999999999,6.58025,6.709666666666667,6.669,6.605,6.695,7.315833333333334,6.398750000000001,6.781666666666666,6.225
10044,Juventus,Cagliari,January 06 2020,Serie A,2019/2020,4,0,3.28,0.4,2020-01-06,2,6,42,29,7.0,4.0,4.0,1.0,8.0,8.0,5.0,3.0,7.0,9.0,3.0,4.0,2.225,0.94,3.28,0.7050000000000001,1.1925,1.8675,0.975,2.04,2,0,7.244,5.92,7.5,5.952,8.855,6.85,6.769,6.3665,6.897,6.021,6.888125,6.8020000000000005,6.96375,6.889,7.5825,6.930833333333334,7.9625,5.9350000000000005
10045,Lecce,Udinese,January 06 2020,Serie A,2019/2020,0,1,0.75,0.8,2020-01-06,17,15,15,18,4.0,4.0,1.0,0.0,5.0,4.0,4.0,1.0,8.0,8.0,5.0,6.0,1.0225,1.1775,1.03,1.0,3.0325,1.715,3.51,2.565,2,3,6.603999999999999,7.030000000000001,6.8475,7.666666666666667,6.85,6.369999999999999,6.7105,6.445833333333333,6.643,6.202500000000001,6.573124999999999,6.909166666666667,6.585000000000001,6.26,6.57,6.495,6.545,6.0425
10046,Napoli,Inter,January 06 2020,Serie A,2019/2020,1,3,1.69,1.24,2020-01-06,8,2,24,42,4.0,8.0,0.0,4.0,5.0,7.0,2.0,4.0,6.0,2.0,4.0,1.0,1.6275,1.8975,1.815,1.245,1.18,0.5549999999999999,1.385,0.5,0,3,6.180000000000001,6.9750000000000005,6.73,6.673333333333333,7.066666666666667,8.395,6.6755,6.984583333333333,6.569,7.199166666666667,6.625,7.229166666666666,6.5,7.6,7.034166666666667,7.4075,7.386666666666667,7.1875
10052,Cagliari,AC Milan,January 11 2020,Serie A,2019/2020,0,2,0.76,1.22,2020-01-11,6,12,29,22,1.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,10.0,7.0,5.0,7.0,0.8674999999999999,1.6175000000000002,1.1749999999999998,1.375,2.355,1.375,1.695,1.795,0,2,6.351999999999999,7.525999999999999,6.416,7.4725,5.99,7.995,6.1355,6.619999999999999,6.712,6.061,6.6175,6.738333333333333,6.715,6.58,6.6175,6.944166666666666,7.926666666666667,6.901666666666666
10056,Inter,Atalanta,January 11 2020,Serie A,2019/2020,1,1,0.73,2.54,2020-01-11,1,5,45,34,8.0,9.0,4.0,3.0,8.0,14.0,4.0,4.0,2.0,4.0,0.0,2.0,1.6725,2.355,2.21,2.415,0.69,0.7475,0.25,1.275,3,3,6.746666666666666,6.632499999999999,6.976666666666667,6.858,7.689999999999999,6.550000000000001,7.08875,7.109375,7.263333333333332,6.949999999999999,7.177499999999999,7.405,7.35,6.994999999999999,7.54125,8.055,7.5075,7.6175
10057,Lazio,Napoli,January 11 2020,Serie A,2019/2020,1,0,1.5,0.99,2020-01-11,3,9,39,24,12.0,4.0,6.0,4.0,10.0,5.0,6.0,3.0,3.0,7.0,1.0,2.0,2.2475,1.6125,2.59,1.44,1.0475,1.12,1.11,0.975,3,0,7.039999999999999,6.76,7.163333333333333,6.783333333333334,7.1850000000000005,6.489999999999999,6.787083333333333,6.541,7.098333333333333,6.782,7.356041666666667,6.7091666666666665,7.678749999999999,6.75,7.44375,6.868333333333334,7.27,6.681666666666667
10068,Fiorentina,SPAL 2013,January 12 2020,Serie A,2019/2020,1,0,2.06,1.29,2020-01-12,15,20,18,12,2.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,8.0,7.0,5.0,4.0,1.0724999999999998,1.395,0.99,1.03,1.145,2.345,1.38,2.47,3,3,7.240000000000001,6.598333333333334,7.146666666666666,6.576666666666667,6.095,5.975,6.502000000000001,6.624666666666666,6.303333333333334,6.588333333333333,6.669833333333333,6.8625,6.458333333333333,7.048333333333334,6.352499999999999,6.48625,6.452500000000001,6.9025
10070,Roma,Juventus,January 12 2020,Serie A,2019/2020,1,2,2.58,1.34,2020-01-12,5,2,35,45,7.0,9.0,3.0,3.0,7.0,10.0,3.0,3.0,4.0,5.0,3.0,4.0,1.8975,1.9575,2.825,1.17,1.7225,1.1175,1.7000000000000002,1.41,0,2,6.33,6.862,5.993333333333333,6.94,6.593333333333334,7.43,6.860499999999999,6.9925,6.633,6.641,6.925833333333334,7.0725,6.86,6.8125,7.415,8.03375,7.383333333333333,7.2025
10072,Sampdoria,Brescia,January 12 2020,Serie A,2019/2020,5,1,3.22,1.01,2020-01-12,16,18,16,14,4.0,4.0,0.0,4.0,2.0,5.0,1.0,2.0,3.0,5.0,3.0,1.0,0.7625,1.7875,0.875,1.95,0.99,1.045,0.735,1.37,2,2,6.828,5.978,8.3125,5.965000000000001,8.1,6.585,6.78,6.781499999999999,6.462,7.149000000000001,6.586875,6.6775,6.303750000000001,6.82,6.4175,6.80875,6.4,6.5925
10073,Torino,Bologna,January 12 2020,Serie A,2019/2020,1,0,0.57,1.86,2020-01-12,10,11,24,23,7.0,7.0,3.0,6.0,8.0,8.0,3.0,5.0,6.0,7.0,3.0,3.0,1.4800000000000002,1.98,1.095,2.97,1.7875,1.5425,1.435,1.475,1,0,7.438333333333333,6.484,7.585,7.239999999999999,7.72,6.53,6.976874999999999,6.569500000000001,6.74625,6.829000000000001,7.110625,6.6450000000000005,7.06875,6.814333333333333,7.56,7.3875,6.99,7.85
10074,Udinese,Sassuolo,January 12 2020,Serie A,2019/2020,3,0,1.87,0.77,2020-01-12,14,15,21,19,7.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,1.1900000000000002,0.9475,1.355,0.78,1.1725,2.065,0.865,2.14,3,0,7.583333333333333,6.332,8.173333333333334,6.416666666666667,7.36,6.556666666666668,6.70625,7.110499999999999,6.689166666666665,7.001,7.258333333333334,7.1525,7.558333333333334,7.351666666666667,6.63125,6.960833333333333,6.9475,6.795
10075,Verona,Genoa,January 12 2020,Serie A,2019/2020,2,1,2.46,0.77,2020-01-12,13,18,22,14,4.0,4.0,1.0,1.0,8.0,4.0,4.0,2.0,9.0,8.0,6.0,6.0,1.8175,1.725,1.775,1.425,1.9175,1.075,1.775,1.6,1,3,6.711666666666666,6.715,7.0725,6.57,7.2,6.69,6.6154166666666665,6.739000000000001,6.394583333333333,6.52425,6.71425,6.299,6.452,6.224,7.09625,6.6825,6.52,6.565
10076,Parma Calcio 1913,Lecce,January 13 2020,Serie A,2019/2020,2,0,2.15,0.8,2020-01-13,9,17,25,15,7.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,7.0,9.0,2.0,3.0,0.7100000000000001,0.93,0.51,1.015,1.865,2.8725,2.065,2.555,0,2,7.436,6.465999999999999,7.46,6.57,6.859999999999999,6.859999999999999,6.6035,6.553999999999999,6.599,6.777999999999999,6.683333333333333,6.554375,6.473333333333333,6.561249999999999,6.655,6.4662500000000005,6.441666666666666,6.595000000000001
